order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
ORD-062877,CUST-04394,2025-12-29,PROD-0140,6,461.12,2766.72,Completed,2026-01-01
ORD-062878,CUST-05420,2024-03-15,PROD-0336,5,110.33,551.65,Returned,2024-03-17
ORD-062879,CUST-01779,2024-09-23,PROD-0137,2,652.14,1304.28,Completed,2024-09-24
ORD-062880,CUST-04674,2025-08-01,PROD-0455,3,1196.10,3588.30,Completed,2025-08-01
ORD-062881,CUST-00754,2023-07-02,PROD-0055,6,1244.52,7467.12,Completed,2023-07-02
ORD-062882,CUST-05977,2025-11-11,PROD-0273,2,821.87,1643.74,Completed,2025-11-13
ORD-062883,CUST-05967,2024-11-17,PROD-0473,5,1363.60,6818.00,Completed,2024-11-18
ORD-062884,CUST-04543,2024-08-14,PROD-0258,2,1336.22,2672.44,Completed,2024-08-14
ORD-062885,CUST-09952,2024-03-15,PROD-0407,1,1496.59,1496.59,Cancelled,2024-03-18
ORD-062886,CUST-00062,2023-06-19,PROD-0214,1,1474.81,1474.81,Completed,2023-06-20
ORD-062887,CUST-03418,2024-07-17,PROD-0424,6,1371.52,8229.12,Completed,2024-07-18
ORD-062888,CUST-03516,2024-12-04,PROD-0293,4,273.46,1093.84,Completed,2024-12-05
ORD-062889,CUST-04096,2023-05-27,PROD-0043,5,685.67,3428.35,Cancelled,2023-05-29
ORD-062890,CUST-02295,2024-08-20,PROD-0215,2,1235.75,2471.50,Completed,2024-08-21
ORD-062891,CUST-04654,2024-12-27,PROD-0219,6,1064.57,6387.42,Completed,2024-12-30
ORD-062892,CUST-07617,2023-05-18,PROD-0012,4,1359.72,5438.88,Cancelled,2023-05-20
ORD-062893,CUST-04387,2023-02-26,PROD-0437,5,109.12,545.60,Completed,2023-03-01
ORD-062894,CUST-01081,2024-08-29,PROD-0151,1,910.20,910.20,Completed,2024-08-30
ORD-062895,CUST-04731,2023-03-16,PROD-0038,3,1498.29,4494.87,Pending,2023-03-17
ORD-062896,CUST-00181,2023-02-24,PROD-0147,3,41.84,125.52,Cancelled,2023-02-25
ORD-062897,CUST-06440,2025-02-20,PROD-0037,2,620.83,1241.66,Completed,2025-02-20
ORD-062898,CUST-09578,2023-03-06,PROD-0464,3,1042.38,3127.14,Completed,2023-03-06
ORD-062899,CUST-08873,2023-08-04,PROD-0358,5,841.61,4208.05,Pending,2023-08-06
ORD-062900,CUST-08645,2023-01-06,PROD-0148,4,947.48,3789.92,Pending,2023-01-07
ORD-062901,CUST-02836,2024-11-23,PROD-0037,2,620.83,1241.66,Cancelled,2024-11-25
ORD-062902,CUST-00967,2023-06-10,PROD-0332,2,805.22,1610.44,Completed,2023-06-13
ORD-062903,CUST-05318,2023-07-30,PROD-0150,2,510.35,1020.70,Completed,2023-07-31
ORD-062904,CUST-03001,2024-06-18,PROD-0155,7,655.30,4587.10,Completed,2024-06-21
ORD-062905,CUST-00055,2024-11-22,PROD-0360,8,1317.94,10543.52,Completed,2024-11-23
ORD-062906,CUST-02800,2024-01-09,PROD-0267,8,1219.21,9753.68,Completed,2024-01-09
ORD-062907,CUST-07704,2023-03-19,PROD-0331,2,459.90,919.80,Completed,2023-03-21
ORD-062908,CUST-03968,2025-03-01,PROD-0248,6,1157.62,6945.72,Completed,2025-03-04
ORD-062909,CUST-04496,2024-05-27,PROD-0261,6,935.47,5612.82,Completed,2024-05-28
ORD-062910,CUST-06211,2023-08-28,PROD-0273,1,821.87,821.87,Completed,2023-08-28
ORD-062911,CUST-09456,2025-12-03,PROD-0499,8,29.65,237.20,Pending,2025-12-04
ORD-062912,CUST-00934,2023-05-30,PROD-0097,7,630.11,4410.77,Completed,2023-05-30
ORD-062913,CUST-01107,2023-10-29,PROD-0459,2,700.23,1400.46,Cancelled,2023-11-01
ORD-062914,CUST-05387,2024-07-14,PROD-0210,5,825.26,4126.30,Completed,2024-07-15
ORD-062915,CUST-00035,2023-05-30,PROD-0001,1,423.14,423.14,Completed,2023-05-31
ORD-062916,CUST-00138,2024-01-25,PROD-0044,4,1242.93,4971.72,Completed,2024-01-28
ORD-062917,CUST-00361,2025-03-06,PROD-0379,2,1289.13,2578.26,Completed,2025-03-06
ORD-062918,CUST-04041,2024-06-27,PROD-0149,5,804.53,4022.65,Completed,2024-06-29
ORD-062919,CUST-06104,2025-01-20,PROD-0008,6,589.53,3537.18,Completed,2025-01-20
ORD-062920,CUST-05639,2023-06-02,PROD-0021,5,38.57,192.85,Completed,2023-06-04
ORD-062921,CUST-05809,2025-10-14,PROD-0259,3,47.07,141.21,Returned,2025-10-16
ORD-062922,CUST-05001,2024-10-08,PROD-0211,2,137.02,274.04,Completed,2024-10-10
ORD-062923,CUST-07067,2025-04-16,PROD-0260,7,1368.27,9577.89,Completed,2025-04-19
ORD-062924,CUST-02272,2023-03-11,PROD-0296,6,1007.71,6046.26,Pending,2023-03-14
ORD-062925,CUST-04276,2025-10-07,PROD-0307,5,1281.13,6405.65,Returned,2025-10-10
ORD-062926,CUST-09570,2023-08-23,PROD-0147,7,41.84,292.88,Completed,2023-08-24
ORD-062927,CUST-03042,2023-02-18,PROD-0249,3,1430.22,4290.66,Completed,2023-02-19
ORD-062928,CUST-08850,2024-12-26,PROD-0373,4,824.80,3299.20,Completed,2024-12-26
ORD-062929,CUST-01931,2023-11-26,PROD-0345,4,43.87,175.48,Completed,2023-11-27
ORD-062930,CUST-02735,2023-06-27,PROD-0043,1,685.67,685.67,Pending,2023-06-29
ORD-062931,CUST-08834,2025-06-20,PROD-0287,5,943.96,4719.80,Completed,2025-06-23
ORD-062932,CUST-08138,2023-12-14,PROD-0435,3,303.73,911.19,Pending,2023-12-14
ORD-062933,CUST-08816,2023-05-20,PROD-0220,7,1349.60,9447.20,Completed,2023-05-22
ORD-062934,CUST-03125,2024-01-26,PROD-0282,1,224.61,224.61,Completed,2024-01-28
ORD-062935,CUST-06920,2024-07-11,PROD-0231,3,891.76,2675.28,Completed,2024-07-11
ORD-062936,CUST-09984,2023-01-19,PROD-0158,2,635.16,1270.32,Pending,2023-01-21
ORD-062937,CUST-00006,2024-08-08,PROD-0385,8,261.33,2090.64,Completed,2024-08-08
ORD-062938,CUST-00595,2025-01-05,PROD-0328,8,775.14,6201.12,Pending,2025-01-07
ORD-062939,CUST-03455,2025-03-14,PROD-0146,7,658.67,4610.69,Completed,2025-03-15
ORD-062940,CUST-00742,2024-06-11,PROD-0035,3,1098.64,3295.92,Pending,2024-06-13
ORD-062941,CUST-01646,2024-04-08,PROD-0458,3,1499.68,4499.04,Completed,2024-04-11
ORD-062942,CUST-02110,2025-04-01,PROD-0356,5,1273.68,6368.40,Returned,2025-04-02
ORD-062943,CUST-02550,2025-06-07,PROD-0168,7,1152.87,8070.09,Cancelled,2025-06-09
ORD-062944,CUST-01991,2023-06-20,PROD-0437,2,109.12,218.24,Completed,2023-06-20
ORD-062945,CUST-09593,2023-03-03,PROD-0464,5,1042.38,5211.90,Cancelled,2023-03-05
ORD-062946,CUST-03323,2023-02-21,PROD-0118,6,1047.77,6286.62,Returned,2023-02-22
ORD-062947,CUST-00051,2024-02-03,PROD-0389,6,838.65,5031.90,Completed,2024-02-06
ORD-062948,CUST-08327,2024-11-26,PROD-0366,6,273.08,1638.48,Completed,2024-11-28
ORD-062949,CUST-03773,2023-04-11,PROD-0234,1,953.36,953.36,Completed,2023-04-13
ORD-062950,CUST-03590,2023-09-14,PROD-0180,2,1142.60,2285.20,Completed,2023-09-17
ORD-062951,CUST-08910,2023-12-05,PROD-0126,8,1183.01,9464.08,Completed,2023-12-05
ORD-062952,CUST-04778,2025-10-11,PROD-0058,6,815.03,4890.18,Completed,2025-10-11
ORD-062953,CUST-02429,2025-01-10,PROD-0469,7,464.96,3254.72,Completed,2025-01-11
ORD-062954,CUST-07052,2025-04-20,PROD-0226,1,793.82,793.82,Pending,2025-04-21
ORD-062955,CUST-07154,2023-01-11,PROD-0064,5,1032.39,5161.95,Completed,2023-01-12
ORD-062956,CUST-01349,2025-11-23,PROD-0484,8,1030.23,8241.84,Completed,2025-11-24
ORD-062957,CUST-02398,2024-03-20,PROD-0420,8,174.92,1399.36,Completed,2024-03-20
ORD-062958,CUST-08398,2023-11-08,PROD-0291,3,1325.68,3977.04,Pending,2023-11-11
ORD-062959,CUST-09760,2025-12-28,PROD-0058,2,815.03,1630.06,Completed,2025-12-28
ORD-062960,CUST-05887,2025-06-15,PROD-0082,2,961.21,1922.42,Completed,2025-06-18
ORD-062961,CUST-05363,2025-01-30,PROD-0104,8,1396.25,11170.00,Completed,2025-02-02
ORD-062962,CUST-08239,2023-11-19,PROD-0468,5,110.77,553.85,Completed,2023-11-20
ORD-062963,CUST-05741,2023-08-03,PROD-0315,6,665.94,3995.64,Pending,2023-08-05
ORD-062964,CUST-00722,2024-03-19,PROD-0449,1,933.94,933.94,Pending,2024-03-22
ORD-062965,CUST-00360,2024-11-11,PROD-0238,1,1161.80,1161.80,Completed,2024-11-14
ORD-062966,CUST-06194,2024-10-08,PROD-0107,6,608.86,3653.16,Completed,2024-10-11
ORD-062967,CUST-09105,2025-08-24,PROD-0150,6,510.35,3062.10,Completed,2025-08-24
ORD-062968,CUST-09724,2024-05-23,PROD-0164,4,892.43,3569.72,Cancelled,2024-05-25
ORD-062969,CUST-06211,2024-04-23,PROD-0042,8,51.81,414.48,Completed,2024-04-26
ORD-062970,CUST-08940,2023-12-10,PROD-0036,2,1290.69,2581.38,Completed,2023-12-12
ORD-062971,CUST-03698,2025-01-01,PROD-0136,6,317.17,1903.02,Completed,2025-01-01
ORD-062972,CUST-00004,2023-06-06,PROD-0367,2,172.34,344.68,Completed,2023-06-09
ORD-062973,CUST-02452,2025-04-13,PROD-0089,7,575.73,4030.11,Completed,2025-04-15
ORD-062974,CUST-00289,2025-08-08,PROD-0302,2,345.63,691.26,Completed,2025-08-08
ORD-062975,CUST-05589,2024-09-13,PROD-0028,5,179.81,899.05,Completed,2024-09-16
ORD-062976,CUST-04749,2024-12-27,PROD-0410,7,1389.80,9728.60,Completed,2024-12-27
ORD-062977,CUST-09576,2024-06-13,PROD-0470,1,942.99,942.99,Completed,2024-06-14
ORD-062978,CUST-04850,2023-06-22,PROD-0205,4,358.43,1433.72,Completed,2023-06-24
ORD-062979,CUST-00549,2025-06-10,PROD-0116,2,321.16,642.32,Completed,2025-06-13
ORD-062980,CUST-04308,2024-07-05,PROD-0310,2,974.44,1948.88,Returned,2024-07-05
ORD-062981,CUST-08610,2025-11-02,PROD-0317,3,827.66,2482.98,Completed,2025-11-02
ORD-062982,CUST-07530,2024-02-25,PROD-0026,5,926.88,4634.40,Completed,2024-02-28
ORD-062983,CUST-02449,2024-10-31,PROD-0179,3,858.10,2574.30,Completed,2024-11-03
ORD-062984,CUST-06115,2023-10-28,PROD-0230,5,944.70,4723.50,Completed,2023-10-28
ORD-062985,CUST-01257,2024-03-11,PROD-0127,7,979.55,6856.85,Completed,2024-03-13
ORD-062986,CUST-07328,2025-09-04,PROD-0242,4,189.97,759.88,Completed,2025-09-05
ORD-062987,CUST-04081,2025-05-05,PROD-0290,8,314.27,2514.16,Completed,2025-05-06
ORD-062988,CUST-03491,2024-06-23,PROD-0085,8,588.57,4708.56,Completed,2024-06-23
ORD-062989,CUST-09776,2024-05-13,PROD-0286,6,434.99,2609.94,Returned,2024-05-16
ORD-062990,CUST-06466,2025-10-10,PROD-0318,5,1303.25,6516.25,Pending,2025-10-13
ORD-062991,CUST-03660,2024-03-18,PROD-0350,7,875.14,6125.98,Cancelled,2024-03-20
ORD-062992,CUST-05011,2025-09-11,PROD-0420,2,174.92,349.84,Completed,2025-09-14
ORD-062993,CUST-08881,2024-04-02,PROD-0140,5,461.12,2305.60,Completed,2024-04-05
ORD-062994,CUST-00105,2025-07-25,PROD-0404,7,1197.70,8383.90,Completed,2025-07-28
ORD-062995,CUST-05233,2025-01-10,PROD-0295,6,891.67,5350.02,Completed,2025-01-13
ORD-062996,CUST-01049,2023-05-02,PROD-0477,2,631.15,1262.30,Cancelled,2023-05-05
ORD-062997,CUST-00712,2025-01-13,PROD-0347,2,907.95,1815.90,Completed,2025-01-16
ORD-062998,CUST-01148,2024-01-25,PROD-0403,6,1047.42,6284.52,Returned,2024-01-27
ORD-062999,CUST-04427,2024-03-22,PROD-0163,8,615.67,4925.36,Completed,2024-03-22
ORD-063000,CUST-00510,2023-03-07,PROD-0022,5,1398.41,6992.05,Pending,2023-03-10
ORD-063001,CUST-08755,2025-08-12,PROD-0155,6,655.30,3931.80,Pending,2025-08-15
ORD-063002,CUST-07359,2023-04-25,PROD-0022,5,1398.41,6992.05,Completed,2023-04-27
ORD-063003,CUST-00055,2025-10-09,PROD-0478,4,777.39,3109.56,Completed,2025-10-09
ORD-063004,CUST-03331,2023-11-13,PROD-0302,4,345.63,1382.52,Completed,2023-11-16
ORD-063005,CUST-09618,2025-09-04,PROD-0107,4,608.86,2435.44,Completed,2025-09-05
ORD-063006,CUST-05900,2024-10-01,PROD-0309,6,1130.58,6783.48,Completed,2024-10-04
ORD-063007,CUST-07481,2023-05-08,PROD-0168,5,1152.87,5764.35,Returned,2023-05-08
ORD-063008,CUST-03256,2023-04-22,PROD-0162,4,1281.35,5125.40,Completed,2023-04-22
ORD-063009,CUST-00203,2025-10-04,PROD-0284,7,145.06,1015.42,Completed,2025-10-04
ORD-063010,CUST-08535,2025-11-04,PROD-0297,4,443.73,1774.92,Completed,2025-11-06
ORD-063011,CUST-03206,2024-07-21,PROD-0307,2,1281.13,2562.26,Completed,2024-07-23
ORD-063012,CUST-06873,2024-05-23,PROD-0164,7,892.43,6247.01,Completed,2024-05-25
ORD-063013,CUST-06274,2025-06-29,PROD-0004,3,698.21,2094.63,Completed,2025-07-01
ORD-063014,CUST-02999,2025-05-02,PROD-0323,3,1065.45,3196.35,Cancelled,2025-05-05
ORD-063015,CUST-00009,2025-10-18,PROD-0073,5,46.09,230.45,Completed,2025-10-18
ORD-063016,CUST-01222,2025-01-12,PROD-0255,4,677.32,2709.28,Completed,2025-01-13
ORD-063017,CUST-05963,2025-09-26,PROD-0065,3,1433.14,4299.42,Pending,2025-09-27
ORD-063018,CUST-04418,2023-08-12,PROD-0478,4,777.39,3109.56,Completed,2023-08-13
ORD-063019,CUST-05660,2024-06-13,PROD-0389,6,838.65,5031.90,Pending,2024-06-14
ORD-063020,CUST-09354,2025-06-04,PROD-0185,7,226.02,1582.14,Completed,2025-06-04
ORD-063021,CUST-03688,2025-02-28,PROD-0125,4,1397.46,5589.84,Completed,2025-03-02
ORD-063022,CUST-06284,2023-11-22,PROD-0457,6,436.65,2619.90,Returned,2023-11-24
ORD-063023,CUST-06776,2023-08-31,PROD-0226,6,793.82,4762.92,Completed,2023-08-31
ORD-063024,CUST-01914,2025-08-19,PROD-0183,5,1262.08,6310.40,Completed,2025-08-19
ORD-063025,CUST-09869,2024-07-29,PROD-0300,3,866.97,2600.91,Cancelled,2024-07-30
ORD-063026,CUST-03670,2024-09-29,PROD-0073,3,46.09,138.27,Completed,2024-10-02
ORD-063027,CUST-06098,2025-10-24,PROD-0485,4,180.16,720.64,Cancelled,2025-10-27
ORD-063028,CUST-06794,2025-01-18,PROD-0242,2,189.97,379.94,Completed,2025-01-21
ORD-063029,CUST-08470,2024-05-06,PROD-0426,3,1031.38,3094.14,Completed,2024-05-08
ORD-063030,CUST-07774,2024-09-05,PROD-0101,2,1423.40,2846.80,Completed,2024-09-06
ORD-063031,CUST-00967,2024-12-11,PROD-0302,6,345.63,2073.78,Completed,2024-12-12
ORD-063032,CUST-07011,2025-01-17,PROD-0344,5,568.88,2844.40,Pending,2025-01-17
ORD-063033,CUST-01013,2024-12-16,PROD-0230,2,944.70,1889.40,Completed,2024-12-16
ORD-063034,CUST-05788,2024-08-07,PROD-0018,2,204.04,408.08,Completed,2024-08-07
ORD-063035,CUST-02656,2024-02-16,PROD-0167,1,326.42,326.42,Completed,2024-02-16
ORD-063036,CUST-04943,2023-10-30,PROD-0477,3,631.15,1893.45,Completed,2023-11-01
ORD-063037,CUST-05841,2023-02-16,PROD-0053,7,298.10,2086.70,Completed,2023-02-19
ORD-063038,CUST-03559,2024-11-02,PROD-0500,8,1192.02,9536.16,Completed,2024-11-02
ORD-063039,CUST-08598,2024-06-04,PROD-0398,6,1188.21,7129.26,Completed,2024-06-07
ORD-063040,CUST-06940,2023-09-29,PROD-0056,4,227.92,911.68,Completed,2023-09-30
ORD-063041,CUST-02846,2025-08-06,PROD-0075,3,173.72,521.16,Completed,2025-08-08
ORD-063042,CUST-05103,2025-04-23,PROD-0309,2,1130.58,2261.16,Completed,2025-04-26
ORD-063043,CUST-06090,2023-02-01,PROD-0018,8,204.04,1632.32,Returned,2023-02-03
ORD-063044,CUST-00205,2024-04-21,PROD-0410,4,1389.80,5559.20,Completed,2024-04-23
ORD-063045,CUST-02743,2023-12-25,PROD-0143,8,139.72,1117.76,Completed,2023-12-26
ORD-063046,CUST-09389,2024-09-12,PROD-0312,8,755.89,6047.12,Completed,2024-09-15
ORD-063047,CUST-09485,2025-04-04,PROD-0059,6,181.62,1089.72,Completed,2025-04-05
ORD-063048,CUST-04091,2024-03-03,PROD-0230,6,944.70,5668.20,Pending,2024-03-05
ORD-063049,CUST-01889,2023-04-03,PROD-0476,2,827.79,1655.58,Completed,2023-04-04
ORD-063050,CUST-02496,2023-09-30,PROD-0080,6,566.47,3398.82,Completed,2023-10-01
ORD-063051,CUST-03881,2024-10-07,PROD-0172,8,1346.59,10772.72,Pending,2024-10-09
ORD-063052,CUST-00729,2024-05-03,PROD-0311,1,638.41,638.41,Pending,2024-05-06
ORD-063053,CUST-09100,2023-11-19,PROD-0075,2,173.72,347.44,Completed,2023-11-19
ORD-063054,CUST-00101,2025-09-29,PROD-0082,3,961.21,2883.63,Completed,2025-09-29
ORD-063055,CUST-00245,2024-09-25,PROD-0111,3,29.53,88.59,Completed,2024-09-25
ORD-063056,CUST-09274,2025-07-16,PROD-0106,1,233.27,233.27,Pending,2025-07-16
ORD-063057,CUST-00140,2023-05-05,PROD-0398,4,1188.21,4752.84,Pending,2023-05-07
ORD-063058,CUST-07087,2025-03-01,PROD-0343,1,558.64,558.64,Completed,2025-03-01
ORD-063059,CUST-07231,2023-11-26,PROD-0113,6,1190.47,7142.82,Completed,2023-11-29
ORD-063060,CUST-09411,2023-06-02,PROD-0159,2,1443.19,2886.38,Completed,2023-06-02
ORD-063061,CUST-06313,2023-10-11,PROD-0165,7,71.69,501.83,Completed,2023-10-11
ORD-063062,CUST-07188,2023-11-30,PROD-0093,1,1391.37,1391.37,Completed,2023-11-30
ORD-063063,CUST-04786,2024-07-02,PROD-0002,2,1079.35,2158.70,Completed,2024-07-05
ORD-063064,CUST-01416,2023-08-20,PROD-0221,1,678.59,678.59,Completed,2023-08-22
ORD-063065,CUST-09304,2024-05-02,PROD-0030,4,963.87,3855.48,Completed,2024-05-05
ORD-063066,CUST-00807,2025-03-24,PROD-0020,1,994.17,994.17,Completed,2025-03-24
ORD-063067,CUST-02343,2024-04-21,PROD-0092,2,138.80,277.60,Completed,2024-04-23
ORD-063068,CUST-09553,2023-09-11,PROD-0281,8,247.09,1976.72,Completed,2023-09-14
ORD-063069,CUST-02413,2023-01-06,PROD-0496,3,1057.85,3173.55,Completed,2023-01-06
ORD-063070,CUST-05927,2025-09-02,PROD-0033,8,770.55,6164.40,Cancelled,2025-09-05
ORD-063071,CUST-01813,2023-09-23,PROD-0469,3,464.96,1394.88,Completed,2023-09-25
ORD-063072,CUST-05209,2025-08-22,PROD-0423,7,190.58,1334.06,Returned,2025-08-22
ORD-063073,CUST-00284,2023-01-31,PROD-0063,8,665.71,5325.68,Completed,2023-02-01
ORD-063074,CUST-09613,2024-07-01,PROD-0292,2,684.53,1369.06,Completed,2024-07-01
ORD-063075,CUST-00463,2025-12-17,PROD-0017,5,991.28,4956.40,Cancelled,2025-12-19
ORD-063076,CUST-01998,2024-11-04,PROD-0268,3,1111.72,3335.16,Completed,2024-11-06
ORD-063077,CUST-04074,2025-12-22,PROD-0490,2,864.45,1728.90,Pending,2025-12-23
ORD-063078,CUST-00180,2025-05-29,PROD-0037,8,620.83,4966.64,Returned,2025-06-01
ORD-063079,CUST-02417,2024-03-23,PROD-0108,8,54.22,433.76,Completed,2024-03-23
ORD-063080,CUST-09960,2025-05-11,PROD-0108,8,54.22,433.76,Completed,2025-05-14
ORD-063081,CUST-05970,2024-04-19,PROD-0496,5,1057.85,5289.25,Completed,2024-04-20
ORD-063082,CUST-00586,2025-08-20,PROD-0495,6,887.40,5324.40,Completed,2025-08-22
ORD-063083,CUST-06740,2025-08-29,PROD-0095,3,893.13,2679.39,Pending,2025-08-31
ORD-063084,CUST-08335,2025-09-25,PROD-0128,5,90.66,453.30,Completed,2025-09-28
ORD-063085,CUST-02359,2024-12-19,PROD-0376,8,1346.20,10769.60,Cancelled,2024-12-19
ORD-063086,CUST-01054,2025-12-28,PROD-0142,4,245.38,981.52,Cancelled,2025-12-29
ORD-063087,CUST-01663,2023-02-11,PROD-0298,8,772.27,6178.16,Completed,2023-02-11
ORD-063088,CUST-00549,2023-10-07,PROD-0311,2,638.41,1276.82,Completed,2023-10-09
ORD-063089,CUST-04225,2025-07-26,PROD-0052,2,413.80,827.60,Completed,2025-07-26
ORD-063090,CUST-03187,2025-02-24,PROD-0150,6,510.35,3062.10,Completed,2025-02-26
ORD-063091,CUST-01438,2025-03-24,PROD-0002,8,1079.35,8634.80,Completed,2025-03-24
ORD-063092,CUST-01269,2023-09-02,PROD-0342,8,1055.88,8447.04,Completed,2023-09-05
ORD-063093,CUST-07474,2023-12-12,PROD-0253,1,532.95,532.95,Completed,2023-12-13
ORD-063094,CUST-06519,2023-10-23,PROD-0337,7,461.06,3227.42,Completed,2023-10-26
ORD-063095,CUST-04125,2024-05-07,PROD-0136,7,317.17,2220.19,Pending,2024-05-09
ORD-063096,CUST-05675,2023-02-15,PROD-0204,7,195.67,1369.69,Completed,2023-02-16
ORD-063097,CUST-00965,2024-10-07,PROD-0048,1,1026.78,1026.78,Completed,2024-10-09
ORD-063098,CUST-06904,2025-10-25,PROD-0349,1,460.96,460.96,Completed,2025-10-27
ORD-063099,CUST-00888,2025-09-23,PROD-0029,2,334.58,669.16,Completed,2025-09-26
ORD-063100,CUST-04342,2025-02-28,PROD-0197,6,469.50,2817.00,Completed,2025-03-01
ORD-063101,CUST-06989,2025-10-13,PROD-0387,7,247.81,1734.67,Completed,2025-10-13
ORD-063102,CUST-03932,2025-09-18,PROD-0242,4,189.97,759.88,Returned,2025-09-20
ORD-063103,CUST-00539,2024-04-18,PROD-0263,6,679.66,4077.96,Returned,2024-04-21
ORD-063104,CUST-09789,2025-01-18,PROD-0040,3,581.73,1745.19,Completed,2025-01-19
ORD-063105,CUST-02733,2025-04-08,PROD-0409,6,8.03,48.18,Cancelled,2025-04-10
ORD-063106,CUST-03234,2024-02-02,PROD-0479,5,934.97,4674.85,Pending,2024-02-04
ORD-063107,CUST-01565,2023-07-02,PROD-0473,5,1363.60,6818.00,Completed,2023-07-04
ORD-063108,CUST-04905,2023-02-07,PROD-0171,5,1415.57,7077.85,Completed,2023-02-10
ORD-063109,CUST-04595,2023-02-25,PROD-0451,4,260.33,1041.32,Cancelled,2023-02-25
ORD-063110,CUST-03287,2023-09-23,PROD-0117,3,222.13,666.39,Completed,2023-09-23
ORD-063111,CUST-08597,2025-12-11,PROD-0113,3,1190.47,3571.41,Completed,2025-12-11
ORD-063112,CUST-05149,2023-10-31,PROD-0462,8,1478.64,11829.12,Completed,2023-11-03
ORD-063113,CUST-07204,2025-01-18,PROD-0020,3,994.17,2982.51,Completed,2025-01-21
ORD-063114,CUST-07754,2024-05-13,PROD-0364,5,1158.91,5794.55,Cancelled,2024-05-15
ORD-063115,CUST-04143,2023-09-16,PROD-0067,7,1271.27,8898.89,Returned,2023-09-16
ORD-063116,CUST-05857,2025-07-27,PROD-0308,3,143.66,430.98,Completed,2025-07-29
ORD-063117,CUST-07054,2024-03-22,PROD-0122,2,1313.37,2626.74,Completed,2024-03-25
ORD-063118,CUST-00251,2024-05-08,PROD-0167,8,326.42,2611.36,Completed,2024-05-08
ORD-063119,CUST-04483,2024-12-12,PROD-0108,5,54.22,271.10,Completed,2024-12-13
ORD-063120,CUST-08262,2023-06-14,PROD-0223,3,544.58,1633.74,Completed,2023-06-14
ORD-063121,CUST-02063,2023-09-27,PROD-0023,2,529.00,1058.00,Pending,2023-09-28
ORD-063122,CUST-09680,2025-06-22,PROD-0413,7,1005.56,7038.92,Completed,2025-06-25
ORD-063123,CUST-03327,2024-05-12,PROD-0011,6,374.31,2245.86,Completed,2024-05-15
ORD-063124,CUST-04704,2023-12-31,PROD-0397,5,1268.06,6340.30,Completed,2024-01-03
ORD-063125,CUST-00178,2023-10-08,PROD-0341,1,1096.71,1096.71,Cancelled,2023-10-09
ORD-063126,CUST-08883,2023-01-09,PROD-0137,1,652.14,652.14,Completed,2023-01-12
ORD-063127,CUST-08017,2024-02-19,PROD-0477,2,631.15,1262.30,Completed,2024-02-21
ORD-063128,CUST-05063,2023-06-09,PROD-0043,8,685.67,5485.36,Completed,2023-06-09
ORD-063129,CUST-08708,2024-06-16,PROD-0223,5,544.58,2722.90,Completed,2024-06-18
ORD-063130,CUST-05337,2024-10-07,PROD-0360,5,1317.94,6589.70,Completed,2024-10-08
ORD-063131,CUST-00959,2023-03-08,PROD-0475,3,935.23,2805.69,Completed,2023-03-10
ORD-063132,CUST-05344,2023-11-18,PROD-0175,7,165.85,1160.95,Pending,2023-11-20
ORD-063133,CUST-09357,2024-08-31,PROD-0034,5,919.04,4595.20,Pending,2024-09-03
ORD-063134,CUST-08246,2025-03-17,PROD-0386,2,1014.47,2028.94,Completed,2025-03-19
ORD-063135,CUST-07871,2023-03-17,PROD-0497,1,1302.99,1302.99,Completed,2023-03-18
ORD-063136,CUST-08651,2023-09-01,PROD-0224,6,737.01,4422.06,Completed,2023-09-04
ORD-063137,CUST-03210,2024-07-13,PROD-0089,6,575.73,3454.38,Cancelled,2024-07-15
ORD-063138,CUST-02649,2023-04-27,PROD-0397,6,1268.06,7608.36,Completed,2023-04-27
ORD-063139,CUST-08953,2023-11-04,PROD-0484,2,1030.23,2060.46,Completed,2023-11-04
ORD-063140,CUST-09268,2023-12-24,PROD-0480,7,56.28,393.96,Cancelled,2023-12-26
ORD-063141,CUST-04043,2023-02-19,PROD-0029,8,334.58,2676.64,Completed,2023-02-22
ORD-063142,CUST-03323,2025-01-17,PROD-0402,1,452.76,452.76,Pending,2025-01-18
ORD-063143,CUST-03818,2023-08-25,PROD-0317,5,827.66,4138.30,Completed,2023-08-25
ORD-063144,CUST-03101,2024-10-16,PROD-0036,2,1290.69,2581.38,Cancelled,2024-10-18
ORD-063145,CUST-07144,2024-07-11,PROD-0179,4,858.10,3432.40,Completed,2024-07-12
ORD-063146,CUST-07930,2025-01-13,PROD-0234,5,953.36,4766.80,Completed,2025-01-15
ORD-063147,CUST-05192,2023-08-10,PROD-0286,2,434.99,869.98,Completed,2023-08-13
ORD-063148,CUST-08588,2023-04-07,PROD-0168,4,1152.87,4611.48,Completed,2023-04-08
ORD-063149,CUST-04966,2023-06-26,PROD-0479,7,934.97,6544.79,Completed,2023-06-27
ORD-063150,CUST-02776,2023-02-09,PROD-0379,7,1289.13,9023.91,Completed,2023-02-10
ORD-063151,CUST-00160,2024-01-11,PROD-0001,7,423.14,2961.98,Cancelled,2024-01-14
ORD-063152,CUST-01406,2023-01-03,PROD-0326,4,1015.02,4060.08,Completed,2023-01-06
ORD-063153,CUST-04136,2025-09-06,PROD-0389,8,838.65,6709.20,Cancelled,2025-09-06
